"Year","Period","State","State ANSI","Data Item","Domain","Domain Category","Value","CV (%)","Chemical","Chemical_Code"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",NA,NA,"PARAQUAT "," 61601"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",NA,NA,"ABAMECTIN "," 122804"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA,NA,"ACETAMIPRID "," 99050"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA,NA,"BIFENAZATE "," 586"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",NA,NA,"BT KURSTAK ABTS-1857 "," 6523"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,NA,"BT KURSTAKI ABTS-351 "," 6522"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",NA,NA,"CHLORANTRANILIPROLE "," 90100"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",NA,NA,"FLONICAMID "," 128016"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MUSTARD OIL = 4901)",NA,NA,"MUSTARD OIL "," 4901"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA,NA,"NALED "," 34401"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",NA,NA,"NOVALURON "," 124002"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",NA,NA,"SPIROMESIFEN "," 24875"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",NA,NA,"THIAMETHOXAM "," 60109"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA,NA,"CYTOKININS "," 116801"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYL DISULFIDE (DMDS) = 29088)",NA,NA,"DIMETHYL DISULFIDE (DMDS) "," 29088"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",NA,NA,"REYNOUTRIA SACHALINE "," 55809"
2018,"YEAR","FLORIDA","12","LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","FERTILIZER","FERTILIZER: (NITROGEN)",NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","FERTILIZER","FERTILIZER: (PHOSPHATE)",NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","FERTILIZER","FERTILIZER: (POTASH)",NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA,NA,"AZOXYSTROBIN "," 128810"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",1.858,NA,"CAPTAN "," 81301"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)",NA,NA,"COPPER CHLORIDE HYD. "," 23501"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)",NA,NA,"COPPER HYDROXIDE "," 23401"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",0.33,NA,"CYPRODINIL "," 288202"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA,NA,"DIFENOCONAZOLE "," 128847"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",0.221,NA,"FLUDIOXONIL "," 71503"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA,NA,"FLUOPYRAM "," 80302"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)",NA,NA,"IPRODIONE "," 109801"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA,NA,"ISOFETAMID "," 270000"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",NA,NA,"MEFENOXAM "," 113502"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",NA,NA,"PENTHIOPYRAD "," 90112"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",NA,NA,"PROPICONAZOLE "," 122101"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,NA,"PYRIMETHANIL "," 288201"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",NA,NA,"SULFUR "," 77501"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA,NA,"THIOPHANATE-METHYL "," 102001"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",1.632,NA,"THIRAM "," 79801"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA,NA,"CARFENTRAZONE-ETHYL "," 128712"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA,NA,"GLYPHOSATE ISO. SALT "," 103601"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",NA,NA,"NAPROPAMIDE "," 103001"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",NA,NA,"PARAQUAT "," 61601"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",NA,NA,"ABAMECTIN "," 122804"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA,NA,"ACETAMIPRID "," 99050"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA,NA,"BIFENAZATE "," 586"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",NA,NA,"BT KURSTAK ABTS-1857 "," 6523"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,NA,"BT KURSTAKI ABTS-351 "," 6522"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",NA,NA,"CHLORANTRANILIPROLE "," 90100"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",NA,NA,"FLONICAMID "," 128016"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MUSTARD OIL = 4901)",NA,NA,"MUSTARD OIL "," 4901"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA,NA,"NALED "," 34401"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",NA,NA,"NOVALURON "," 124002"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",NA,NA,"SPIROMESIFEN "," 24875"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",NA,NA,"THIAMETHOXAM "," 60109"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA,NA,"CYTOKININS "," 116801"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYL DISULFIDE (DMDS) = 29088)",NA,NA,"DIMETHYL DISULFIDE (DMDS) "," 29088"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",NA,NA,"REYNOUTRIA SACHALINE "," 55809"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)",1,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)",NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)",1,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA,NA,"AZOXYSTROBIN "," 128810"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",9.193,NA,"CAPTAN "," 81301"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)",NA,NA,"COPPER CHLORIDE HYD. "," 23501"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)",NA,NA,"COPPER HYDROXIDE "," 23401"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",0.997,NA,"CYPRODINIL "," 288202"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA,NA,"DIFENOCONAZOLE "," 128847"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",0.501,NA,"FLUDIOXONIL "," 71503"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA,NA,"FLUOPYRAM "," 80302"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)",NA,NA,"IPRODIONE "," 109801"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA,NA,"ISOFETAMID "," 270000"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",NA,NA,"MEFENOXAM "," 113502"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",NA,NA,"PENTHIOPYRAD "," 90112"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",NA,NA,"PROPICONAZOLE "," 122101"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,NA,"PYRIMETHANIL "," 288201"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",NA,NA,"SULFUR "," 77501"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA,NA,"THIOPHANATE-METHYL "," 102001"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",6.049,NA,"THIRAM "," 79801"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA,NA,"CARFENTRAZONE-ETHYL "," 128712"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA,NA,"GLYPHOSATE ISO. SALT "," 103601"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",NA,NA,"NAPROPAMIDE "," 103001"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",NA,NA,"PARAQUAT "," 61601"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",NA,NA,"ABAMECTIN "," 122804"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA,NA,"ACETAMIPRID "," 99050"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA,NA,"BIFENAZATE "," 586"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",NA,NA,"BT KURSTAK ABTS-1857 "," 6523"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,NA,"BT KURSTAKI ABTS-351 "," 6522"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",NA,NA,"CHLORANTRANILIPROLE "," 90100"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",NA,NA,"FLONICAMID "," 128016"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MUSTARD OIL = 4901)",NA,NA,"MUSTARD OIL "," 4901"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA,NA,"NALED "," 34401"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",NA,NA,"NOVALURON "," 124002"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",NA,NA,"SPIROMESIFEN "," 24875"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",NA,NA,"THIAMETHOXAM "," 60109"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA,NA,"CYTOKININS "," 116801"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYL DISULFIDE (DMDS) = 29088)",NA,NA,"DIMETHYL DISULFIDE (DMDS) "," 29088"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",NA,NA,"REYNOUTRIA SACHALINE "," 55809"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)",14,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)",4,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)",17,NA,NA,NA
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA,NA,"AZOXYSTROBIN "," 128810"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",4.9,NA,"CAPTAN "," 81301"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)",NA,NA,"COPPER CHLORIDE HYD. "," 23501"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)",NA,NA,"COPPER HYDROXIDE "," 23401"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",3,NA,"CYPRODINIL "," 288202"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA,NA,"DIFENOCONAZOLE "," 128847"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",2.3,NA,"FLUDIOXONIL "," 71503"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA,NA,"FLUOPYRAM "," 80302"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)",NA,NA,"IPRODIONE "," 109801"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA,NA,"ISOFETAMID "," 270000"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",NA,NA,"MEFENOXAM "," 113502"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",NA,NA,"PENTHIOPYRAD "," 90112"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",NA,NA,"PROPICONAZOLE "," 122101"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,NA,"PYRIMETHANIL "," 288201"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",NA,NA,"SULFUR "," 77501"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA,NA,"THIOPHANATE-METHYL "," 102001"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",3.7,NA,"THIRAM "," 79801"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA,NA,"CARFENTRAZONE-ETHYL "," 128712"
